case_id,activity,timestamp_start,timestamp_end,station_id,resource_id,resource_name,qualification,result,rework_flag,reference,temps_prevu,temps_reel,wait_time,alea,cout_horaire
P0081,Assemblage aile gauche,2023-09-03 00:47:44.349491,2023-09-03 00:47:44.349491,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A138,0.0,0.0,0.1,Déformation supports,41.5
P0081,Assemblage fuselage centrale,2023-09-03 00:55:50.932253,2023-09-03 00:55:50.932253,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A138,0.0,0.0,0.1351618783354865,Incident logiciel robots,36.5
P0081,Assemblage train atterissage gauche,2023-09-03 01:01:50.932253,2023-09-03 01:01:50.932253,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A138,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0082,Assemblage queue avion,2023-09-03 01:04:25.156216,2023-09-03 01:04:25.156216,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D234,0.0,0.0,0.07365450442833114,Incident manutention,41.5
P0081,Fixation réacteur aile gauche,2023-09-03 01:05:13.557374,2023-09-03 01:05:13.557374,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,A138,0.0,0.0,0.05628475582946196,Perte référencement,41.5
P0082,Assemblage aile droite,2023-09-03 01:10:52.262121,2023-09-03 01:10:52.262121,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,D234,0.0,0.0,0.10752941804147252,Usure prématurée outillages précision,40.5
P0081,Assemblage train atterissage droit,2023-09-03 01:13:21.469023,2023-09-03 01:13:21.469023,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,A138,0.0,0.0,0.13553101373471352,Perte traçabilité composants,37.5
P0082,Assemblage aile gauche,2023-09-03 01:16:52.262121,2023-09-03 01:16:52.262121,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D234,0.0,0.0,0.1,Déformation supports,41.5
P0081,Fixation réacteur aile droite,2023-09-03 01:19:19.541233,2023-09-03 01:19:19.541233,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A138,0.0,0.0,0.09946450272305761,Défaillance protocoles sécurité industrielle,35.5
P0082,Assemblage fuselage centrale,2023-09-03 01:22:49.111661,2023-09-03 01:22:49.111661,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,D234,0.0,0.0,0.09912487218861184,Incident logiciel robots,36.5
P0082,Assemblage train atterissage gauche,2023-09-03 01:28:49.111661,2023-09-03 01:28:49.111661,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,D234,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0082,Fixation réacteur aile gauche,2023-09-03 01:32:52.573981,2023-09-03 01:32:52.573981,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D234,0.0,0.0,0.06762842209996686,Perte référencement,42.5
P0082,Assemblage train atterissage droit,2023-09-03 01:36:42.055641,2023-09-03 01:36:42.055641,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D234,0.0,0.0,0.06374490566714877,Perte traçabilité composants,41.5
P0083,Assemblage queue avion,2023-09-03 01:37:22.789359,2023-09-03 01:37:22.789359,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,A018,0.0,0.0,0.12299704404804156,Incident manutention,32.5
P0083,Assemblage aile droite,2023-09-03 01:41:08.719617,2023-09-03 01:41:08.719617,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A018,0.0,0.0,0.06275840487026874,Usure prématurée outillages précision,42.5
P0082,Fixation réacteur aile droite,2023-09-03 01:43:57.881590,2023-09-03 01:43:57.881590,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,Rework,True,D234,0.0,0.0,0.12106276372171383,Défaillance protocoles sécurité industrielle,37.5
P0083,Assemblage aile gauche,2023-09-03 01:47:08.719617,2023-09-03 01:47:08.719617,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,A018,0.0,0.0,0.1,Déformation supports,41.5
P0083,Assemblage fuselage centrale,2023-09-03 01:55:53.504631,2023-09-03 01:55:53.504631,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A018,0.0,0.0,0.14577361497187752,Incident logiciel robots,36.5
P0083,Assemblage train atterissage gauche,2023-09-03 02:01:53.504631,2023-09-03 02:01:53.504631,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,A018,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0084,Assemblage queue avion,2023-09-03 02:07:12.473947,2023-09-03 02:07:12.473947,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,A247,0.0,0.0,0.12013165190821717,Incident manutention,39.5
P0083,Fixation réacteur aile gauche,2023-09-03 02:09:35.104684,2023-09-03 02:09:35.104684,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A018,0.0,0.0,0.1282222368808564,Perte référencement,38.5
P0084,Assemblage aile droite,2023-09-03 02:10:14.912540,2023-09-03 02:10:14.912540,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A247,0.0,0.0,0.0506773869012056,Usure prématurée outillages précision,42.5
P0082,Fixation réacteur aile droite_Rework,2023-09-03 02:13:57.881590,2023-09-03 02:13:57.881590,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,True,D234,0.0,0.0,0.5,Rework nécessaire,37.5
P0083,Assemblage train atterissage droit,2023-09-03 02:15:28.939521,2023-09-03 02:15:28.939521,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A018,0.0,0.0,0.09828745485780975,Perte traçabilité composants,41.5
P0084,Assemblage aile gauche,2023-09-03 02:16:14.912540,2023-09-03 02:16:14.912540,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A247,0.0,0.0,0.1,Déformation supports,41.5
P0084,Assemblage fuselage centrale,2023-09-03 02:20:42.071223,2023-09-03 02:20:42.071223,Station_23,AIR0023,Alice Durand,Technicien Junior,Rework,True,A247,0.0,0.0,0.07421074538982893,Incident logiciel robots,36.5
P0083,Fixation réacteur aile droite,2023-09-03 02:20:42.866214,2023-09-03 02:20:42.866214,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A018,0.0,0.0,0.08720185906682744,Défaillance protocoles sécurité industrielle,37.5
P0085,Assemblage queue avion,2023-09-03 02:38:42.647406,2023-09-03 02:38:42.647406,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,C769,0.0,0.0,0.1451798348826069,Incident manutention,41.5
P0085,Assemblage aile droite,2023-09-03 02:42:31.317929,2023-09-03 02:42:31.317929,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,C769,0.0,0.0,0.06351958963673102,Usure prématurée outillages précision,42.5
P0085,Assemblage aile gauche,2023-09-03 02:48:31.317929,2023-09-03 02:48:31.317929,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,C769,0.0,0.0,0.1,Déformation supports,41.5
P0084,Assemblage fuselage centrale_Rework,2023-09-03 02:50:42.071223,2023-09-03 02:50:42.071223,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,True,A247,0.0,0.0,0.5,Rework nécessaire,36.5
P0085,Assemblage fuselage centrale,2023-09-03 02:54:07.805418,2023-09-03 02:54:07.805418,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,C769,0.0,0.0,0.09346874686877032,Incident logiciel robots,36.5
P0084,Assemblage train atterissage gauche,2023-09-03 02:56:42.071223,2023-09-03 02:56:42.071223,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A247,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0085,Assemblage train atterissage gauche,2023-09-03 03:00:07.805418,2023-09-03 03:00:07.805418,Station_30,AIR0142,Omar Simon,Technicien Junior,OK,False,C769,0.0,0.0,0.1,Défaillance majeure systèmes,32.5
P0084,Fixation réacteur aile gauche,2023-09-03 03:05:08.958531,2023-09-03 03:05:08.958531,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A247,0.0,0.0,0.1408020299672335,Perte référencement,42.5
P0086,Assemblage queue avion,2023-09-03 03:07:49.214086,2023-09-03 03:07:49.214086,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D144,0.0,0.0,0.13033724605836042,Incident manutention,41.5
P0085,Fixation réacteur aile gauche,2023-09-03 03:08:48.639997,2023-09-03 03:08:48.639997,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,C769,0.0,0.0,0.14467627207201011,Perte référencement,42.5
P0084,Assemblage train atterissage droit,2023-09-03 03:09:22.908800,2023-09-03 03:09:22.908800,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,Rework,True,A247,0.0,0.0,0.07054174152625743,Perte traçabilité composants,37.5
P0085,Assemblage train atterissage droit,2023-09-03 03:13:27.153643,2023-09-03 03:13:27.153643,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,C769,0.0,0.0,0.07736490162694004,Perte traçabilité composants,37.5
P0086,Assemblage aile droite,2023-09-03 03:16:04.563208,2023-09-03 03:16:04.563208,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D144,0.0,0.0,0.1375969783857488,Usure prématurée outillages précision,41.5
P0085,Fixation réacteur aile droite,2023-09-03 03:18:29.246634,2023-09-03 03:18:29.246634,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C769,0.0,0.0,0.08391471965453533,Défaillance protocoles sécurité industrielle,35.5
P0086,Assemblage aile gauche,2023-09-03 03:22:04.563208,2023-09-03 03:22:04.563208,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D144,0.0,0.0,0.1,Déformation supports,41.5
P0086,Assemblage fuselage centrale,2023-09-03 03:25:49.880049,2023-09-03 03:25:49.880049,Station_23,AIR0023,Alice Durand,Technicien Junior,Rework,True,D144,0.0,0.0,0.06258801140744623,Incident logiciel robots,36.5
P0087,Assemblage queue avion,2023-09-03 03:37:56.090420,2023-09-03 03:37:56.090420,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,A337,0.0,0.0,0.13224733902656513,Incident manutention,32.5
P0084,Assemblage train atterissage droit_Rework,2023-09-03 03:39:22.908800,2023-09-03 03:39:22.908800,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,True,A247,0.0,0.0,0.5,Rework nécessaire,37.5
P0087,Assemblage aile droite,2023-09-03 03:41:15.972378,2023-09-03 03:41:15.972378,Station_9,AIR0009,Martine Vincent,Chef d'Équipe Confirmé,OK,False,A337,0.0,0.0,0.055522766180897354,Usure prématurée outillages précision,40.5
P0084,Fixation réacteur aile droite,2023-09-03 03:46:26.552566,2023-09-03 03:46:26.552566,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,A247,0.0,0.0,0.11767882392729488,Défaillance protocoles sécurité industrielle,37.5
P0087,Assemblage aile gauche,2023-09-03 03:47:15.972378,2023-09-03 03:47:15.972378,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A337,0.0,0.0,0.1,Déformation supports,41.5
P0087,Assemblage fuselage centrale,2023-09-03 03:55:06.438856,2023-09-03 03:55:06.438856,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A337,0.0,0.0,0.13068513288378908,Incident logiciel robots,36.5
P0086,Assemblage fuselage centrale_Rework,2023-09-03 03:55:49.880049,2023-09-03 03:55:49.880049,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,True,D144,0.0,0.0,0.5,Rework nécessaire,36.5
P0087,Assemblage train atterissage gauche,2023-09-03 04:01:06.438856,2023-09-03 04:01:06.438856,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,A337,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0086,Assemblage train atterissage gauche,2023-09-03 04:01:49.880049,2023-09-03 04:01:49.880049,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,D144,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0088,Assemblage queue avion,2023-09-03 04:03:35.533619,2023-09-03 04:03:35.533619,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D144,0.0,0.0,0.059870449623856396,Incident manutention,41.5
P0086,Fixation réacteur aile gauche,2023-09-03 04:07:36.197632,2023-09-03 04:07:36.197632,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D144,0.0,0.0,0.09619932858703704,Perte référencement,42.5
P0087,Fixation réacteur aile gauche,2023-09-03 04:09:09.895962,2023-09-03 04:09:09.895962,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,A337,0.0,0.0,0.13429364053019407,Perte référencement,38.5
P0086,Assemblage train atterissage droit,2023-09-03 04:10:49.109511,2023-09-03 04:10:49.109511,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D144,0.0,0.0,0.05358663314110377,Perte traçabilité composants,41.5
P0088,Assemblage aile droite,2023-09-03 04:11:19.055232,2023-09-03 04:11:19.055232,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D144,0.0,0.0,0.12875600351652394,Usure prématurée outillages précision,41.5
P0087,Assemblage train atterissage droit,2023-09-03 04:16:23.448793,2023-09-03 04:16:23.448793,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,A337,0.0,0.0,0.12043134203952077,Perte traçabilité composants,41.5
P0088,Assemblage aile gauche,2023-09-03 04:17:19.055232,2023-09-03 04:17:19.055232,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D144,0.0,0.0,0.1,Déformation supports,41.5
P0086,Fixation réacteur aile droite,2023-09-03 04:17:22.740281,2023-09-03 04:17:22.740281,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D144,0.0,0.0,0.10934188059699729,Défaillance protocoles sécurité industrielle,35.5
P0088,Assemblage fuselage centrale,2023-09-03 04:21:07.435690,2023-09-03 04:21:07.435690,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,D144,0.0,0.0,0.06343901599771418,Incident logiciel robots,41.5
P0087,Fixation réacteur aile droite,2023-09-03 04:25:19.315727,2023-09-03 04:25:19.315727,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,A337,0.0,0.0,0.14885192601892241,Défaillance protocoles sécurité industrielle,35.5
P0088,Assemblage train atterissage gauche,2023-09-03 04:27:07.435690,2023-09-03 04:27:07.435690,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D144,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0088,Fixation réacteur aile gauche,2023-09-03 04:32:50.823107,2023-09-03 04:32:50.823107,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,D144,0.0,0.0,0.09538539349971717,Perte référencement,42.5
P0089,Assemblage queue avion,2023-09-03 04:33:42.305564,2023-09-03 04:33:42.305564,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,D117,0.0,0.0,0.061751545512468975,Incident manutention,41.5
P0089,Assemblage aile droite,2023-09-03 04:39:40.207128,2023-09-03 04:39:40.207128,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D117,0.0,0.0,0.0994171010610253,Usure prématurée outillages précision,42.5
P0088,Assemblage train atterissage droit,2023-09-03 04:40:48.676883,2023-09-03 04:40:48.676883,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D144,0.0,0.0,0.1327371600622814,Perte traçabilité composants,37.5
P0089,Assemblage aile gauche,2023-09-03 04:45:40.207128,2023-09-03 04:45:40.207128,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D117,0.0,0.0,0.1,Déformation supports,41.5
P0088,Fixation réacteur aile droite,2023-09-03 04:49:28.269107,2023-09-03 04:49:28.269107,Station_51,AIR0107,Isabelle Roux,Opérateur Technique,OK,False,D144,0.0,0.0,0.1443311733719587,Défaillance protocoles sécurité industrielle,37.5
P0089,Assemblage fuselage centrale,2023-09-03 04:53:36.966549,2023-09-03 04:53:36.966549,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,D117,0.0,0.0,0.13243317238388022,Incident logiciel robots,39.5
P0089,Assemblage train atterissage gauche,2023-09-03 04:59:36.966549,2023-09-03 04:59:36.966549,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D117,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0089,Fixation réacteur aile gauche,2023-09-03 05:03:40.740004,2023-09-03 05:03:40.740004,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,D117,0.0,0.0,0.06771484863977825,Perte référencement,41.5
P0090,Assemblage queue avion,2023-09-03 05:06:03.824441,2023-09-03 05:06:03.824441,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,C768,0.0,0.0,0.1010623447252161,Incident manutention,32.5
P0089,Assemblage train atterissage droit,2023-09-03 05:12:13.895903,2023-09-03 05:12:13.895903,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,D117,0.0,0.0,0.14254330534353107,Perte traçabilité composants,41.5
P0090,Assemblage aile droite,2023-09-03 05:12:20.683558,2023-09-03 05:12:20.683558,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,C768,0.0,0.0,0.10468308796212278,Usure prématurée outillages précision,41.5
P0089,Fixation réacteur aile droite,2023-09-03 05:17:38.715351,2023-09-03 05:17:38.715351,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D117,0.0,0.0,0.09022762448624733,Défaillance protocoles sécurité industrielle,35.5
P0090,Assemblage aile gauche,2023-09-03 05:18:20.683558,2023-09-03 05:18:20.683558,Station_16,AIR0016,Fatima Lefebvre,Opérateur Technique,OK,False,C768,0.0,0.0,0.1,Déformation supports,36.5
P0090,Assemblage fuselage centrale,2023-09-03 05:26:45.422002,2023-09-03 05:26:45.422002,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,C768,0.0,0.0,0.14020512333217022,Incident logiciel robots,36.5
P0090,Assemblage train atterissage gauche,2023-09-03 05:32:45.422002,2023-09-03 05:32:45.422002,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,C768,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0091,Assemblage queue avion,2023-09-03 05:38:46.639482,2023-09-03 05:38:46.639482,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,D010,0.0,0.0,0.1462887448963043,Incident manutention,39.5
P0090,Fixation réacteur aile gauche,2023-09-03 05:40:39.998610,2023-09-03 05:40:39.998610,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,C768,0.0,0.0,0.13182683549173504,Perte référencement,38.5
P0090,Assemblage train atterissage droit,2023-09-03 05:45:26.936774,2023-09-03 05:45:26.936774,Station_44,AIR0100,Isabelle Moreau,Chef d'Équipe Expert,OK,False,C768,0.0,0.0,0.07970504556686286,Perte traçabilité composants,41.5
P0091,Assemblage aile droite,2023-09-03 05:45:59.761958,2023-09-03 05:45:59.761958,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D010,0.0,0.0,0.1203117988682268,Usure prématurée outillages précision,42.5
P0090,Fixation réacteur aile droite,2023-09-03 05:49:13.337437,2023-09-03 05:49:13.337437,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,C768,0.0,0.0,0.06288907314290267,Défaillance protocoles sécurité industrielle,35.5
P0091,Assemblage aile gauche,2023-09-03 05:51:59.761958,2023-09-03 05:51:59.761958,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D010,0.0,0.0,0.1,Déformation supports,41.5
P0091,Assemblage fuselage centrale,2023-09-03 05:59:58.256884,2023-09-03 05:59:58.256884,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,D010,0.0,0.0,0.13291525727917783,Incident logiciel robots,39.5
P0092,Assemblage queue avion,2023-09-03 06:04:30.237847,2023-09-03 06:04:30.237847,Station_2,AIR0058,Emma Simon,Technicien Technique,OK,False,D278,0.0,0.0,0.07506606858862175,Incident manutention,39.5
P0091,Assemblage train atterissage gauche,2023-09-03 06:05:58.256884,2023-09-03 06:05:58.256884,Station_30,AIR0030,Louis Durand,Opérateur Technique,OK,False,D010,0.0,0.0,0.1,Défaillance majeure systèmes,38.5
P0092,Assemblage aile droite,2023-09-03 06:09:47.076842,2023-09-03 06:09:47.076842,Station_9,AIR0121,Bernard Durand,Opérateur Senior,OK,False,D278,0.0,0.0,0.08801083205975345,Usure prématurée outillages précision,41.5
P0091,Fixation réacteur aile gauche,2023-09-03 06:14:20.390114,2023-09-03 06:14:20.390114,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,D010,0.0,0.0,0.13948145283669114,Perte référencement,38.5
P0092,Assemblage aile gauche,2023-09-03 06:15:47.076842,2023-09-03 06:15:47.076842,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,D278,0.0,0.0,0.1,Déformation supports,41.5
P0092,Assemblage fuselage centrale,2023-09-03 06:22:10.666091,2023-09-03 06:22:10.666091,Station_23,AIR0079,Jacques Vincent,Technicien Technique,OK,False,D278,0.0,0.0,0.10655256916711822,Incident logiciel robots,39.5
P0091,Assemblage train atterissage droit,2023-09-03 06:23:02.830140,2023-09-03 06:23:02.830140,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D010,0.0,0.0,0.14512222954539564,Perte traçabilité composants,37.5
P0091,Fixation réacteur aile droite,2023-09-03 06:27:35.744035,2023-09-03 06:27:35.744035,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D010,0.0,0.0,0.07580941527336287,Défaillance protocoles sécurité industrielle,35.5
P0092,Assemblage train atterissage gauche,2023-09-03 06:28:10.666091,2023-09-03 06:28:10.666091,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D278,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0093,Assemblage queue avion,2023-09-03 06:35:27.578840,2023-09-03 06:35:27.578840,Station_2,AIR0002,François Lefebvre,Technicien Junior,Rework,True,D142,0.0,0.0,0.09099412218090215,Incident manutention,32.5
P0092,Fixation réacteur aile gauche,2023-09-03 06:37:10.345216,2023-09-03 06:37:10.345216,Station_37,AIR0149,Miguel Lefebvre,Opérateur Senior,OK,False,D278,0.0,0.0,0.14991086801272632,Perte référencement,41.5
P0092,Assemblage train atterissage droit,2023-09-03 06:45:55.474682,2023-09-03 06:45:55.474682,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D278,0.0,0.0,0.14586929597526418,Perte traçabilité composants,37.5
P0092,Fixation réacteur aile droite,2023-09-03 06:54:23.826194,2023-09-03 06:54:23.826194,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D278,0.0,0.0,0.14120875346393466,Défaillance protocoles sécurité industrielle,35.5
P0093,Assemblage queue avion_Rework,2023-09-03 07:05:27.578840,2023-09-03 07:05:27.578840,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,True,D142,0.0,0.0,0.5,Rework nécessaire,32.5
P0094,Assemblage queue avion,2023-09-03 07:08:09.238227,2023-09-03 07:08:09.238227,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A238,0.0,0.0,0.13589950761259728,Incident manutention,41.5
P0093,Assemblage aile droite,2023-09-03 07:13:12.105075,2023-09-03 07:13:12.105075,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,D142,0.0,0.0,0.12903506518163196,Usure prématurée outillages précision,42.5
P0094,Assemblage aile droite,2023-09-03 07:13:53.163534,2023-09-03 07:13:53.163534,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A238,0.0,0.0,0.09553480761885642,Usure prématurée outillages précision,42.5
P0093,Assemblage aile gauche,2023-09-03 07:19:12.105075,2023-09-03 07:19:12.105075,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,D142,0.0,0.0,0.1,Déformation supports,41.5
P0094,Assemblage aile gauche,2023-09-03 07:19:53.163534,2023-09-03 07:19:53.163534,Station_16,AIR0128,Sophie Fournier,Chef d'Équipe Senior,OK,False,A238,0.0,0.0,0.1,Déformation supports,41.5
P0093,Assemblage fuselage centrale,2023-09-03 07:26:21.374387,2023-09-03 07:26:21.374387,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,D142,0.0,0.0,0.11924147568393084,Incident logiciel robots,36.5
P0094,Assemblage fuselage centrale,2023-09-03 07:27:44.999507,2023-09-03 07:27:44.999507,Station_23,AIR0023,Alice Durand,Technicien Junior,OK,False,A238,0.0,0.0,0.13106554807855494,Incident logiciel robots,36.5
P0093,Assemblage train atterissage gauche,2023-09-03 07:32:21.374387,2023-09-03 07:32:21.374387,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,D142,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0094,Assemblage train atterissage gauche,2023-09-03 07:33:44.999507,2023-09-03 07:33:44.999507,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A238,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0095,Assemblage queue avion,2023-09-03 07:37:17.619447,2023-09-03 07:37:17.619447,Station_2,AIR0114,Jacques Vincent,Opérateur Senior,OK,False,A806,0.0,0.0,0.12156095748713334,Incident manutention,41.5
P0094,Fixation réacteur aile gauche,2023-09-03 07:38:43.366478,2023-09-03 07:38:43.366478,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,Rework,True,A238,0.0,0.0,0.08287971412553816,Perte référencement,38.5
P0093,Fixation réacteur aile gauche,2023-09-03 07:40:17.954728,2023-09-03 07:40:17.954728,Station_37,AIR0093,Bernard Robert,Chef d'Équipe Technique,OK,False,D142,0.0,0.0,0.13238342807725542,Perte référencement,38.5
P0095,Assemblage aile droite,2023-09-03 07:43:08.307118,2023-09-03 07:43:08.307118,Station_9,AIR0065,Jacques Roux,Opérateur Senior,OK,False,A806,0.0,0.0,0.09741324193728196,Usure prématurée outillages précision,42.5
P0093,Assemblage train atterissage droit,2023-09-03 07:45:42.736580,2023-09-03 07:45:42.736580,Station_44,AIR0044,Luc Roux,Chef d'Équipe Technique,OK,False,D142,0.0,0.0,0.09021718116428207,Perte traçabilité composants,37.5
P0095,Assemblage aile gauche,2023-09-03 07:49:08.307118,2023-09-03 07:49:08.307118,Station_16,AIR0072,Sophie Bernard,Chef d'Équipe Senior,OK,False,A806,0.0,0.0,0.1,Déformation supports,41.5
P0093,Fixation réacteur aile droite,2023-09-03 07:50:13.951716,2023-09-03 07:50:13.951716,Station_51,AIR0051,Nathalie Martin,Technicien Junior,OK,False,D142,0.0,0.0,0.07533753779042357,Défaillance protocoles sécurité industrielle,35.5
P0095,Assemblage fuselage centrale,2023-09-03 07:52:31.228710,2023-09-03 07:52:31.228710,Station_23,AIR0135,Paul Petit,Opérateur Senior,OK,False,A806,0.0,0.0,0.05636710876643869,Incident logiciel robots,41.5
P0095,Assemblage train atterissage gauche,2023-09-03 07:58:31.228710,2023-09-03 07:58:31.228710,Station_30,AIR0086,Antoine Robert,Opérateur Senior,OK,False,A806,0.0,0.0,0.1,Défaillance majeure systèmes,41.5
P0095,Fixation réacteur aile gauche,2023-09-03 08:02:42.331749,2023-09-03 08:02:42.331749,Station_37,AIR0037,Antoine Durand,Technicien Senior,OK,False,A806,0.0,0.0,0.0697508442621017,Perte référencement,42.5
P0096,Assemblage queue avion,2023-09-03 08:07:07.880530,2023-09-03 08:07:07.880530,Station_2,AIR0002,François Lefebvre,Technicien Junior,OK,False,C993,0.0,0.0,0.11885570287132359,Incident manutention,32.5
